load_zone,weather_iteration,stage_id,timepoint,load_component,load_mw
Zone1,0,1,20355682,all,3540.0
Zone1,0,1,20355683,all,3610.8
Zone1,0,1,20355684,all,3646.2
Zone1,0,1,20355685,all,3575.4
Zone1,0,1,20355686,all,3398.4
Zone1,0,1,20355687,all,3115.2
Zone1,0,1,20355688,all,2832.0
Zone1,0,1,20355689,all,2655.0
Zone1,0,1,20355690,all,2548.8
Zone1,0,1,20355691,all,2478.0
Zone1,0,1,20355692,all,2407.2
Zone1,0,1,20355693,all,2442.6
Zone1,0,1,20355694,all,2548.8
Zone1,0,1,20355695,all,2832.0
Zone1,0,1,20355696,all,3186.0
Zone1,0,1,20355697,all,3469.2
Zone1,0,1,20355698,all,3540.0
Zone1,0,1,20355699,all,3504.6
Zone1,0,1,20355700,all,3433.8
Zone1,0,1,20355701,all,3363.0
Zone1,0,1,20355702,all,3292.2
Zone1,0,1,20355703,all,3256.8
Zone1,0,1,20355704,all,3292.2
Zone1,0,1,20355705,all,3363.0
Zone1,0,1,20355706,all,3540.0
Zone1,0,1,20355707,all,3610.8
Zone1,0,1,20355708,all,3646.2
Zone1,0,1,20355709,all,3575.4
Zone1,0,1,20355710,all,3398.4
Zone1,0,1,20355711,all,3115.2
Zone1,0,1,20355712,all,2832.0
Zone1,0,1,20355713,all,2655.0
Zone1,0,1,20355714,all,2548.8
Zone1,0,1,20355715,all,2478.0
Zone1,0,1,20355716,all,2407.2
Zone1,0,1,20355717,all,2442.6
Zone1,0,1,20355718,all,2548.8
Zone1,0,1,20355719,all,2832.0
Zone1,0,1,20355720,all,3186.0
Zone1,0,1,20355721,all,3469.2
Zone1,0,1,20355722,all,3540.0
Zone1,0,1,20355723,all,3504.6
Zone1,0,1,20355724,all,3433.8
Zone1,0,1,20355725,all,3363.0
Zone1,0,1,20355726,all,3292.2
Zone1,0,1,20355727,all,3256.8
Zone1,0,1,20355728,all,3292.2
Zone1,0,1,20355729,all,3363.0
Zone1,0,1,20355730,all,3540.0
Zone1,0,1,20355731,all,3610.8
Zone1,0,1,20355732,all,3646.2
Zone1,0,1,20355733,all,3575.4
Zone1,0,1,20355734,all,3398.4
Zone1,0,1,20355735,all,3115.2
Zone1,0,1,20355736,all,2832.0
Zone1,0,1,20355737,all,2655.0
Zone1,0,1,20355738,all,2548.8
Zone1,0,1,20355739,all,2478.0
Zone1,0,1,20355740,all,2407.2
Zone1,0,1,20355741,all,2442.6
Zone1,0,1,20355742,all,2548.8
Zone1,0,1,20355743,all,2832.0
Zone1,0,1,20355744,all,3186.0
Zone1,0,1,20355745,all,3469.2
Zone1,0,1,20355746,all,3540.0
Zone1,0,1,20355747,all,3504.6
Zone1,0,1,20355748,all,3433.8
Zone1,0,1,20355749,all,3363.0
Zone1,0,1,20355750,all,3292.2
Zone1,0,1,20355751,all,3256.8
Zone1,0,1,20355752,all,3292.2
Zone1,0,1,20355753,all,3363.0
Zone1,0,1,20355754,all,3540.0
Zone1,0,1,20355755,all,3610.8
Zone1,0,1,20355756,all,3646.2
Zone1,0,1,20355757,all,3575.4
Zone1,0,1,20355758,all,3398.4
Zone1,0,1,20355759,all,3115.2
Zone1,0,1,20355760,all,2832.0
Zone1,0,1,20355761,all,2655.0
Zone1,0,1,20355762,all,2548.8
Zone1,0,1,20355763,all,2478.0
Zone1,0,1,20355764,all,2407.2
Zone1,0,1,20355765,all,2442.6
Zone1,0,1,20355766,all,2548.8
Zone1,0,1,20355767,all,2832.0
Zone1,0,1,20355768,all,3186.0
Zone1,0,1,20355769,all,3469.2
Zone1,0,1,20355770,all,3540.0
Zone1,0,1,20355771,all,3504.6
Zone1,0,1,20355772,all,3433.8
Zone1,0,1,20355773,all,3363.0
Zone1,0,1,20355774,all,3292.2
Zone1,0,1,20355775,all,3256.8
Zone1,0,1,20355776,all,3292.2
Zone1,0,1,20355777,all,3363.0
Zone1,0,1,20355778,all,3540.0
Zone1,0,1,20355779,all,3610.8
Zone1,0,1,20355780,all,3646.2
Zone1,0,1,20355781,all,3575.4
Zone1,0,1,20355782,all,3398.4
Zone1,0,1,20355783,all,3115.2
Zone1,0,1,20355784,all,2832.0
Zone1,0,1,20355785,all,2655.0
Zone1,0,1,20355786,all,2548.8
Zone1,0,1,20355787,all,2478.0
Zone1,0,1,20355788,all,2407.2
Zone1,0,1,20355789,all,2442.6
Zone1,0,1,20355790,all,2548.8
Zone1,0,1,20355791,all,2832.0
Zone1,0,1,20355792,all,3186.0
Zone1,0,1,20355793,all,3469.2
Zone1,0,1,20355794,all,3540.0
Zone1,0,1,20355795,all,3504.6
Zone1,0,1,20355796,all,3433.8
Zone1,0,1,20355797,all,3363.0
Zone1,0,1,20355798,all,3292.2
Zone1,0,1,20355799,all,3256.8
Zone1,0,1,20355800,all,3292.2
Zone1,0,1,20355801,all,3363.0
Zone1,0,1,20355802,all,3540.0
Zone1,0,1,20355803,all,3610.8
Zone1,0,1,20355804,all,3646.2
Zone1,0,1,20355805,all,3575.4
Zone1,0,1,20355806,all,3398.4
Zone1,0,1,20355807,all,3115.2
Zone1,0,1,20355808,all,2832.0
Zone1,0,1,20355809,all,2655.0
Zone1,0,1,20355810,all,2548.8
Zone1,0,1,20355811,all,2478.0
Zone1,0,1,20355812,all,2407.2
Zone1,0,1,20355813,all,2442.6
Zone1,0,1,20355814,all,2548.8
Zone1,0,1,20355815,all,2832.0
Zone1,0,1,20355816,all,3186.0
Zone1,0,1,20355817,all,3469.2
Zone1,0,1,20355818,all,3540.0
Zone1,0,1,20355819,all,3504.6
Zone1,0,1,20355820,all,3433.8
Zone1,0,1,20355821,all,3363.0
Zone1,0,1,20355822,all,3292.2
Zone1,0,1,20355823,all,3256.8
Zone1,0,1,20355824,all,3292.2
Zone1,0,1,20355825,all,3363.0
Zone1,0,1,20355826,all,3540.0
Zone1,0,1,20355827,all,3610.8
Zone1,0,1,20355828,all,3646.2
Zone1,0,1,20355829,all,3575.4
Zone1,0,1,20355830,all,3398.4
Zone1,0,1,20355831,all,3115.2
Zone1,0,1,20355832,all,2832.0
Zone1,0,1,20355833,all,2137.5
Zone1,0,1,20355834,all,2052.0
Zone1,0,1,20355835,all,1995.0
Zone1,0,1,20355836,all,1938.0
Zone1,0,1,20355837,all,1966.5
Zone1,0,1,20355838,all,2052.0
Zone1,0,1,20355839,all,2280.0
Zone1,0,1,20355840,all,2565.0
Zone1,0,1,20355841,all,2793.0
Zone1,0,1,20355842,all,2850.0
Zone1,0,1,20355843,all,2821.5
Zone1,0,1,20355844,all,2764.5
Zone1,0,1,20355845,all,2707.5
Zone1,0,1,20355846,all,2650.5
Zone1,0,1,20355847,all,2622.0
Zone1,0,1,20355848,all,2650.5
Zone1,0,1,20355849,all,2707.5
Zone1,0,1,20355850,all,2850.0
Zone1,0,1,20355851,all,2907.0
Zone1,0,1,20355852,all,2935.5
Zone1,0,1,20355853,all,2878.5
Zone1,0,1,20355854,all,2736.0
Zone1,0,1,20355855,all,2508.0
Zone1,0,1,20355856,all,2280.0
Zone1,0,1,20355857,all,2137.5
Zone1,0,1,20355858,all,2052.0
Zone1,0,1,20355859,all,1995.0
Zone1,0,1,20355860,all,1938.0
Zone1,0,1,20355861,all,1966.5
Zone1,0,1,20355862,all,2052.0
Zone1,0,1,20355863,all,2280.0
Zone1,0,1,20355864,all,2565.0
Zone1,0,1,20355865,all,2793.0
Zone1,0,1,20355866,all,2850.0
Zone1,0,1,20355867,all,2821.5
Zone1,0,1,20355868,all,2764.5
Zone1,0,1,20355869,all,2707.5
Zone1,0,1,20355870,all,2650.5
Zone1,0,1,20355871,all,2622.0
Zone1,0,1,20355872,all,2650.5
Zone1,0,1,20355873,all,2707.5
Zone1,0,1,20355874,all,2850.0
Zone1,0,1,20355875,all,2907.0
Zone1,0,1,20355876,all,2935.5
Zone1,0,1,20355877,all,2878.5
Zone1,0,1,20355878,all,2736.0
Zone1,0,1,20355879,all,2508.0
Zone1,0,1,20355880,all,2280.0
Zone1,0,1,20355881,all,2137.5
Zone1,0,1,20355882,all,2052.0
Zone1,0,1,20355883,all,1995.0
Zone1,0,1,20355884,all,1938.0
Zone1,0,1,20355885,all,1966.5
Zone1,0,1,20355886,all,2052.0
Zone1,0,1,20355887,all,2280.0
Zone1,0,1,20355888,all,2565.0
Zone1,0,1,20355889,all,2793.0
Zone1,0,1,20355890,all,2850.0
Zone1,0,1,20355891,all,2821.5
Zone1,0,1,20355892,all,2764.5
Zone1,0,1,20355893,all,2707.5
Zone1,0,1,20355894,all,2650.5
Zone1,0,1,20355895,all,2622.0
Zone1,0,1,20355896,all,2650.5
Zone1,0,1,20355897,all,2707.5
Zone1,0,1,20355898,all,2850.0
Zone1,0,1,20355899,all,2907.0
Zone1,0,1,20355900,all,2935.5
Zone1,0,1,20355901,all,2878.5
Zone1,0,1,20355902,all,2736.0
Zone1,0,1,20355903,all,2508.0
Zone1,0,1,20355904,all,2280.0
Zone1,0,1,20355905,all,2137.5
Zone1,0,1,20355906,all,2052.0
Zone1,0,1,20355907,all,1995.0
Zone1,0,1,20355908,all,1938.0
Zone1,0,1,20355909,all,1966.5
Zone1,0,1,20355910,all,2052.0
Zone1,0,1,20355911,all,2280.0
Zone1,0,1,20355912,all,2565.0
Zone1,0,1,20355913,all,2793.0
Zone1,0,1,20355914,all,2850.0
Zone1,0,1,20355915,all,2821.5
Zone1,0,1,20355916,all,2764.5
Zone1,0,1,20355917,all,2707.5
Zone1,0,1,20355918,all,2650.5
Zone1,0,1,20355919,all,2622.0
Zone1,0,1,20355920,all,2650.5
Zone1,0,1,20355921,all,2707.5
Zone1,0,1,20355922,all,2850.0
Zone1,0,1,20355923,all,2907.0
Zone1,0,1,20355924,all,2935.5
Zone1,0,1,20355925,all,2878.5
Zone1,0,1,20355926,all,2736.0
Zone1,0,1,20355927,all,2508.0
Zone1,0,1,20355928,all,2280.0
Zone1,0,1,20355929,all,2137.5
Zone1,0,1,20355930,all,2052.0
Zone1,0,1,20355931,all,1995.0
Zone1,0,1,20355932,all,1938.0
Zone1,0,1,20355933,all,1966.5
Zone1,0,1,20355934,all,2052.0
Zone1,0,1,20355935,all,2280.0
Zone1,0,1,20355936,all,2565.0
Zone1,0,1,20355937,all,2793.0
Zone1,0,1,20355938,all,2850.0
Zone1,0,1,20355939,all,2821.5
Zone1,0,1,20355940,all,2764.5
Zone1,0,1,20355941,all,2707.5
Zone1,0,1,20355942,all,2650.5
Zone1,0,1,20355943,all,2622.0
Zone1,0,1,20355944,all,2650.5
Zone1,0,1,20355945,all,2707.5
Zone1,0,1,20355946,all,2850.0
Zone1,0,1,20355947,all,2907.0
Zone1,0,1,20355948,all,2935.5
Zone1,0,1,20355949,all,2878.5
Zone1,0,1,20355950,all,2736.0
Zone1,0,1,20355951,all,2508.0
Zone1,0,1,20355952,all,2280.0
Zone1,0,1,20355953,all,2137.5
Zone1,0,1,20355954,all,2052.0
Zone1,0,1,20355955,all,1995.0
Zone1,0,1,20355956,all,1938.0
Zone1,0,1,20355957,all,1966.5
Zone1,0,1,20355958,all,2052.0
Zone1,0,1,20355959,all,2280.0
Zone1,0,1,20355960,all,2565.0
Zone1,0,1,20355961,all,2793.0
Zone1,0,1,20355962,all,2850.0
Zone1,0,1,20355963,all,2821.5
Zone1,0,1,20355964,all,2764.5
Zone1,0,1,20355965,all,2707.5
Zone1,0,1,20355966,all,2650.5
Zone1,0,1,20355967,all,2622.0
Zone1,0,1,20355968,all,2650.5
Zone1,0,1,20355969,all,2707.5
Zone1,0,1,20355970,all,2850.0
Zone1,0,1,20355971,all,2907.0
Zone1,0,1,20355972,all,2935.5
Zone1,0,1,20355973,all,2878.5
Zone1,0,1,20355974,all,2736.0
Zone1,0,1,20355975,all,2508.0
Zone1,0,1,20355976,all,2280.0
Zone1,0,1,20355977,all,2137.5
Zone1,0,1,20355978,all,2052.0
Zone1,0,1,20355979,all,1995.0
Zone1,0,1,20355980,all,1938.0
Zone1,0,1,20355981,all,1966.5
Zone1,0,1,20355982,all,2052.0
Zone1,0,1,20355983,all,2280.0
Zone1,0,1,20355984,all,2565.0
Zone1,0,1,20355985,all,2793.0
Zone1,0,1,20355986,all,2850.0
Zone1,0,1,20355987,all,2821.5
Zone1,0,1,20355988,all,2764.5
Zone1,0,1,20355989,all,2707.5
Zone1,0,1,20355990,all,2650.5
Zone1,0,1,20355991,all,2622.0
Zone1,0,1,20355992,all,2650.5
Zone1,0,1,20355993,all,2707.5
Zone1,0,1,20355994,all,2850.0
Zone1,0,1,20355995,all,2907.0
Zone1,0,1,20355996,all,2935.5
Zone1,0,1,20355997,all,2878.5
Zone1,0,1,20355998,all,2736.0
Zone1,0,1,20355999,all,2508.0
Zone1,0,1,20356000,all,2280.0
Zone1,0,1,20356001,all,2137.5
Zone1,0,1,20356002,all,2052.0
Zone1,0,1,20356003,all,1995.0
Zone1,0,1,20356004,all,1938.0
Zone1,0,1,20356005,all,1966.5
Zone1,0,1,20356006,all,2052.0
Zone1,0,1,20356007,all,2280.0
Zone1,0,1,20356008,all,2565.0
Zone1,0,1,20356009,all,2793.0
Zone1,0,1,20356010,all,2850.0
Zone1,0,1,20356011,all,2821.5
Zone1,0,1,20356012,all,2764.5
Zone1,0,1,20356013,all,2707.5
Zone1,0,1,20356014,all,2650.5
Zone1,0,1,20356015,all,2622.0
Zone1,0,1,20356016,all,2650.5
Zone1,0,1,20356017,all,2707.5
Zone1,0,1,20356018,all,2850.0
Zone1,0,1,20356019,all,2907.0
Zone1,0,1,20356020,all,2935.5
Zone1,0,1,20356021,all,2878.5
Zone1,0,1,20356022,all,2736.0
Zone1,0,1,20356023,all,2508.0
Zone1,0,1,20356024,all,2280.0
Zone1,0,1,20356025,all,2137.5
Zone1,0,1,20356026,all,2052.0
Zone1,0,1,20356027,all,1995.0
Zone1,0,1,20356028,all,1938.0
Zone1,0,1,20356029,all,1966.5
Zone1,0,1,20356030,all,2052.0
Zone1,0,1,20356031,all,2280.0
Zone1,0,1,20356032,all,2565.0
Zone1,0,1,20356033,all,2793.0
Zone1,0,1,20356034,all,2850.0
Zone1,0,1,20356035,all,2821.5
Zone1,0,1,20356036,all,2764.5
Zone1,0,1,20356037,all,2707.5
Zone1,0,1,20356038,all,2650.5
Zone1,0,1,20356039,all,2622.0
Zone1,0,1,20356040,all,2650.5
Zone1,0,1,20356041,all,2707.5
Zone1,0,1,20356042,all,2850.0
Zone1,0,1,20356043,all,2907.0
Zone1,0,1,20356044,all,2935.5
Zone1,0,1,20356045,all,2878.5
Zone1,0,1,20356046,all,2736.0
Zone1,0,1,20356047,all,2508.0
Zone1,0,1,20356048,all,2280.0
Zone1,0,1,20356049,all,2137.5
Zone1,0,1,20356050,all,2052.0
Zone1,0,1,20356051,all,1995.0
Zone1,0,1,20356052,all,1938.0
Zone1,0,1,20356053,all,1966.5
Zone1,0,1,20356054,all,2052.0
Zone1,0,1,20356055,all,2280.0
Zone1,0,1,20356056,all,2565.0
Zone1,0,1,20356057,all,2793.0
Zone1,0,1,20356058,all,2850.0
Zone1,0,1,20356059,all,2821.5
Zone1,0,1,20356060,all,2764.5
Zone1,0,1,20356061,all,2707.5
Zone1,0,1,20356062,all,2650.5
Zone1,0,1,20356063,all,2622.0
Zone1,0,1,20356064,all,2650.5
Zone1,0,1,20356065,all,2707.5
Zone1,0,1,20356066,all,2850.0
Zone1,0,1,20356067,all,2907.0
Zone1,0,1,20356068,all,2935.5
Zone1,0,1,20356069,all,2878.5
Zone1,0,1,20356070,all,2736.0
Zone1,0,1,20356071,all,2508.0
Zone1,0,1,20356072,all,2280.0
Zone1,0,1,20356073,all,2137.5
Zone1,0,1,20356074,all,2052.0
Zone1,0,1,20356075,all,1995.0
Zone1,0,1,20356076,all,1938.0
Zone1,0,1,20356077,all,1966.5
Zone1,0,1,20356078,all,2052.0
Zone1,0,1,20356079,all,2280.0
Zone1,0,1,20356080,all,2565.0
Zone1,0,1,20356081,all,2793.0
Zone1,0,1,20356082,all,2850.0
Zone1,0,1,20356083,all,2821.5
Zone1,0,1,20356084,all,2764.5
Zone1,0,1,20356085,all,2707.5
Zone1,0,1,20356086,all,2650.5
Zone1,0,1,20356087,all,2622.0
Zone1,0,1,20356088,all,2650.5
Zone1,0,1,20356089,all,2707.5
Zone1,0,1,20356090,all,2850.0
Zone1,0,1,20356091,all,2907.0
Zone1,0,1,20356092,all,2935.5
Zone1,0,1,20356093,all,2878.5
Zone1,0,1,20356094,all,2736.0
Zone1,0,1,20356095,all,2508.0
Zone1,0,1,20356096,all,2280.0
Zone1,0,1,20356097,all,2137.5
Zone1,0,1,20356098,all,2052.0
Zone1,0,1,20356099,all,1995.0
Zone1,0,1,20356100,all,1938.0
Zone1,0,1,20356101,all,1966.5
Zone1,0,1,20356102,all,2052.0
Zone1,0,1,20356103,all,2280.0
Zone1,0,1,20356104,all,2565.0
Zone1,0,1,20356105,all,2793.0
Zone1,0,1,20356106,all,2850.0
Zone1,0,1,20356107,all,2821.5
Zone1,0,1,20356108,all,2764.5
Zone1,0,1,20356109,all,2707.5
Zone1,0,1,20356110,all,2650.5
Zone1,0,1,20356111,all,2622.0
Zone1,0,1,20356112,all,2650.5
Zone1,0,1,20356113,all,2707.5
Zone1,0,1,20356114,all,2850.0
Zone1,0,1,20356115,all,2907.0
Zone1,0,1,20356116,all,2935.5
Zone1,0,1,20356117,all,2878.5
Zone1,0,1,20356118,all,2736.0
Zone1,0,1,20356119,all,2508.0
Zone1,0,1,20356120,all,2280.0
Zone1,0,1,20356121,all,2137.5
Zone1,0,1,20356122,all,2052.0
Zone1,0,1,20356123,all,1995.0
Zone1,0,1,20356124,all,1938.0
Zone1,0,1,20356125,all,1966.5
Zone1,0,1,20356126,all,2052.0
Zone1,0,1,20356127,all,2280.0
Zone1,0,1,20356128,all,2565.0
Zone1,0,1,20356129,all,2793.0
Zone1,0,1,20356130,all,2850.0
Zone1,0,1,20356131,all,2821.5
Zone1,0,1,20356132,all,2764.5
Zone1,0,1,20356133,all,2707.5
Zone1,0,1,20356134,all,2650.5
Zone1,0,1,20356135,all,2622.0
Zone1,0,1,20356136,all,2650.5
Zone1,0,1,20356137,all,2707.5
Zone1,0,1,20356138,all,2850.0
Zone1,0,1,20356139,all,2907.0
Zone1,0,1,20356140,all,2935.5
Zone1,0,1,20356141,all,2878.5
Zone1,0,1,20356142,all,2736.0
Zone1,0,1,20356143,all,2508.0
Zone1,0,1,20356144,all,2280.0
Zone1,0,1,20356145,all,2137.5
Zone1,0,1,20356146,all,2052.0
Zone1,0,1,20356147,all,1995.0
Zone1,0,1,20356148,all,1938.0
Zone1,0,1,20356149,all,1966.5
Zone1,0,1,20356150,all,2052.0
Zone1,0,1,20356151,all,2280.0
Zone1,0,1,20356152,all,2565.0
Zone1,0,1,20356153,all,2793.0
Zone1,0,1,20356154,all,2850.0
Zone1,0,1,20356155,all,2821.5
Zone1,0,1,20356156,all,2764.5
Zone1,0,1,20356157,all,2707.5
Zone1,0,1,20356158,all,2650.5
Zone1,0,1,20356159,all,2622.0
Zone1,0,1,20356160,all,2650.5
Zone1,0,1,20356161,all,2707.5
Zone1,0,1,20356162,all,2850.0
Zone1,0,1,20356163,all,2907.0
Zone1,0,1,20356164,all,2935.5
Zone1,0,1,20356165,all,2878.5
Zone1,0,1,20356166,all,2736.0
Zone1,0,1,20356167,all,2508.0
Zone1,0,1,20356168,all,2280.0
Zone1,0,1,20356169,all,2137.5
Zone1,0,1,20356170,all,2052.0
Zone1,0,1,20356171,all,1995.0
Zone1,0,1,20356172,all,1938.0
Zone1,0,1,20356173,all,1966.5
Zone1,0,1,20356174,all,2052.0
Zone1,0,1,20356175,all,2280.0
Zone1,0,1,20356176,all,2565.0
Zone1,0,1,20356177,all,2793.0
Zone1,0,1,20356178,all,2850.0
Zone1,0,1,20356179,all,2821.5
Zone1,0,1,20356180,all,2764.5
Zone1,0,1,20356181,all,2707.5
Zone1,0,1,20356182,all,2650.5
Zone1,0,1,20356183,all,2622.0
Zone1,0,1,20356184,all,2650.5
Zone1,0,1,20356185,all,2707.5
Zone1,0,1,20356186,all,2850.0
Zone1,0,1,20356187,all,2907.0
Zone1,0,1,20356188,all,2935.5
Zone1,0,1,20356189,all,2878.5
Zone1,0,1,20356190,all,2736.0
Zone1,0,1,20356191,all,2508.0
Zone1,0,1,20356192,all,2280.0
Zone1,0,1,20356193,all,2137.5
Zone1,0,1,20356194,all,2052.0
Zone1,0,1,20356195,all,1995.0
Zone1,0,1,20356196,all,1938.0
Zone1,0,1,20356197,all,1966.5
Zone1,0,1,20356198,all,2052.0
Zone1,0,1,20356199,all,2280.0
Zone1,0,1,20356200,all,2565.0
Zone1,0,1,20356201,all,2793.0
Zone1,0,1,20356202,all,2850.0
Zone1,0,1,20356203,all,2821.5
Zone1,0,1,20356204,all,2764.5
Zone1,0,1,20356205,all,2707.5
Zone1,0,1,20356206,all,2650.5
Zone1,0,1,20356207,all,2622.0
Zone1,0,1,20356208,all,2650.5
Zone1,0,1,20356209,all,2707.5
Zone1,0,1,20356210,all,2850.0
Zone1,0,1,20356211,all,2907.0
Zone1,0,1,20356212,all,2935.5
Zone1,0,1,20356213,all,2878.5
Zone1,0,1,20356214,all,2736.0
Zone1,0,1,20356215,all,2508.0
Zone1,0,1,20356216,all,2280.0
Zone1,0,1,20356217,all,2137.5
Zone1,0,1,20356218,all,2052.0
Zone1,0,1,20356219,all,1995.0
Zone1,0,1,20356220,all,1938.0
Zone1,0,1,20356221,all,1966.5
Zone1,0,1,20356222,all,2052.0
Zone1,0,1,20356223,all,2280.0
Zone1,0,1,20356224,all,2565.0
Zone1,0,1,20356225,all,2793.0
Zone1,0,1,20356226,all,2850.0
Zone1,0,1,20356227,all,2821.5
Zone1,0,1,20356228,all,2764.5
Zone1,0,1,20356229,all,2707.5
Zone1,0,1,20356230,all,2650.5
Zone1,0,1,20356231,all,2622.0
Zone1,0,1,20356232,all,2650.5
Zone1,0,1,20356233,all,2707.5
Zone1,0,1,20356234,all,2850.0
Zone1,0,1,20356235,all,2907.0
Zone1,0,1,20356236,all,2935.5
Zone1,0,1,20356237,all,2878.5
Zone1,0,1,20356238,all,2736.0
Zone1,0,1,20356239,all,2508.0
Zone1,0,1,20356240,all,2280.0
Zone1,0,1,20356241,all,2137.5
Zone1,0,1,20356242,all,2052.0
Zone1,0,1,20356243,all,1995.0
Zone1,0,1,20356244,all,1938.0
Zone1,0,1,20356245,all,1966.5
Zone1,0,1,20356246,all,2052.0
Zone1,0,1,20356247,all,2280.0
Zone1,0,1,20356248,all,2565.0
Zone1,0,1,20356249,all,2793.0
Zone1,0,1,20356250,all,2850.0
Zone1,0,1,20356251,all,2821.5
Zone1,0,1,20356252,all,2764.5
Zone1,0,1,20356253,all,2707.5
Zone1,0,1,20356254,all,2650.5
Zone1,0,1,20356255,all,2622.0
Zone1,0,1,20356256,all,2650.5
Zone1,0,1,20356257,all,2707.5
Zone1,0,1,20356258,all,2850.0
Zone1,0,1,20356259,all,2907.0
Zone1,0,1,20356260,all,2935.5
Zone1,0,1,20356261,all,2878.5
Zone1,0,1,20356262,all,2736.0
Zone1,0,1,20356263,all,2508.0
Zone1,0,1,20356264,all,2280.0
Zone1,0,1,20356265,all,2137.5
Zone1,0,1,20356266,all,2052.0
Zone1,0,1,20356267,all,1995.0
Zone1,0,1,20356268,all,1938.0
Zone1,0,1,20356269,all,1966.5
Zone1,0,1,20356270,all,2052.0
Zone1,0,1,20356271,all,2280.0
Zone1,0,1,20356272,all,2565.0
Zone1,0,1,20356273,all,2793.0
Zone1,0,1,20356274,all,2850.0
Zone1,0,1,20356275,all,2821.5
Zone1,0,1,20356276,all,2764.5
Zone1,0,1,20356277,all,2707.5
Zone1,0,1,20356278,all,2650.5
Zone1,0,1,20356279,all,2622.0
Zone1,0,1,20356280,all,2650.5
Zone1,0,1,20356281,all,2707.5
Zone1,0,1,20356282,all,2850.0
Zone1,0,1,20356283,all,2907.0
Zone1,0,1,20356284,all,2935.5
Zone1,0,1,20356285,all,2878.5
Zone1,0,1,20356286,all,2736.0
Zone1,0,1,20356287,all,2508.0
Zone1,0,1,20356288,all,2280.0
Zone1,0,1,20356289,all,2137.5
Zone1,0,1,20356290,all,2052.0
Zone1,0,1,20356291,all,1995.0
Zone1,0,1,20356292,all,1938.0
Zone1,0,1,20356293,all,1966.5
Zone1,0,1,20356294,all,2052.0
Zone1,0,1,20356295,all,2280.0
Zone1,0,1,20356296,all,2565.0
Zone1,0,1,20356297,all,2793.0
Zone1,0,1,20356298,all,2850.0
Zone1,0,1,20356299,all,2821.5
Zone1,0,1,20356300,all,2764.5
Zone1,0,1,20356301,all,2707.5
Zone1,0,1,20356302,all,2650.5
Zone1,0,1,20356303,all,2622.0
Zone1,0,1,20356304,all,2650.5
Zone1,0,1,20356305,all,2707.5
Zone1,0,1,20356306,all,2850.0
Zone1,0,1,20356307,all,2907.0
Zone1,0,1,20356308,all,2935.5
Zone1,0,1,20356309,all,2878.5
Zone1,0,1,20356310,all,2736.0
Zone1,0,1,20356311,all,2508.0
Zone1,0,1,20356312,all,2280.0
Zone1,0,1,20356313,all,2137.5
Zone1,0,1,20356314,all,2052.0
Zone1,0,1,20356315,all,1995.0
Zone1,0,1,20356316,all,1938.0
Zone1,0,1,20356317,all,1966.5
Zone1,0,1,20356318,all,2052.0
Zone1,0,1,20356319,all,2280.0
Zone1,0,1,20356320,all,2565.0
Zone1,0,1,20356321,all,2793.0
Zone1,0,1,20356322,all,2850.0
Zone1,0,1,20356323,all,2821.5
Zone1,0,1,20356324,all,2764.5
Zone1,0,1,20356325,all,2707.5
Zone1,0,1,20356326,all,2650.5
Zone1,0,1,20356327,all,2622.0
Zone1,0,1,20356328,all,2650.5
Zone1,0,1,20356329,all,2707.5
Zone1,0,1,20356330,all,2850.0
Zone1,0,1,20356331,all,2907.0
Zone1,0,1,20356332,all,2935.5
Zone1,0,1,20356333,all,2878.5
Zone1,0,1,20356334,all,2736.0
Zone1,0,1,20356335,all,2508.0
Zone1,0,1,20356336,all,2280.0
Zone1,0,1,20356337,all,2137.5
Zone1,0,1,20356338,all,2052.0
Zone1,0,1,20356339,all,1995.0
Zone1,0,1,20356340,all,1938.0
Zone1,0,1,20356341,all,1966.5
Zone1,0,1,20356342,all,2052.0
Zone1,0,1,20356343,all,2280.0
Zone1,0,1,20356344,all,2565.0
Zone1,0,1,20356345,all,2793.0
Zone1,0,1,20356346,all,2850.0
Zone1,0,1,20356347,all,2821.5
Zone1,0,1,20356348,all,2764.5
Zone1,0,1,20356349,all,2707.5
Zone1,0,1,20356350,all,2650.5
Zone1,0,1,20356351,all,2622.0
Zone1,0,1,20356352,all,2650.5
Zone1,0,1,20356353,all,2707.5
Zone1,0,1,20356354,all,2850.0
Zone1,0,1,20356355,all,2907.0
Zone1,0,1,20356356,all,2935.5
Zone1,0,1,20356357,all,2878.5
Zone1,0,1,20356358,all,2736.0
Zone1,0,1,20356359,all,2508.0
Zone1,0,1,20356360,all,2280.0
Zone1,0,1,20356361,all,2137.5
Zone1,0,1,20356362,all,2052.0
Zone1,0,1,20356363,all,1995.0
Zone1,0,1,20356364,all,1938.0
Zone1,0,1,20356365,all,1966.5
Zone1,0,1,20356366,all,2052.0
Zone1,0,1,20356367,all,2280.0
Zone1,0,1,20356368,all,2565.0
Zone1,0,1,20356369,all,2793.0
Zone1,0,1,20356370,all,2850.0
Zone1,0,1,20356371,all,2821.5
Zone1,0,1,20356372,all,2764.5
Zone1,0,1,20356373,all,2707.5
Zone1,0,1,20356374,all,2650.5
Zone1,0,1,20356375,all,2622.0
Zone1,0,1,20356376,all,2650.5
Zone1,0,1,20356377,all,2707.5
Zone1,0,1,20356378,all,2850.0
Zone1,0,1,20356379,all,2907.0
