weather_iteration,hydro_iteration,stage_id,timepoint,cap_factor
0,0,1,20355806,0.0
0,0,1,20355807,0.0
0,0,1,20355808,0.0
0,0,1,20355809,0.0
0,0,1,20355810,0.0
0,0,1,20355811,0.0
0,0,1,20355812,0.0
0,0,1,20355813,0.0
0,0,1,20355814,0.0
0,0,1,20355815,0.038
0,0,1,20355816,0.133
0,0,1,20355817,0.285
0,0,1,20355818,0.437
0,0,1,20355819,0.57
0,0,1,20355820,0.6745
0,0,1,20355821,0.76
0,0,1,20355822,0.76
0,0,1,20355823,0.7125
0,0,1,20355824,0.6175
0,0,1,20355825,0.475
0,0,1,20355826,0.285
0,0,1,20355827,0.095
0,0,1,20355828,0.019
0,0,1,20355829,0.0
0,0,1,20355830,0.0
0,0,1,20355831,0.0
0,0,1,20355832,0.0
0,0,1,20355833,0.0
0,0,1,20355834,0.0
0,0,1,20355835,0.0
0,0,1,20355836,0.0
0,0,1,20355837,0.0
0,0,1,20355838,0.0
0,0,1,20355839,0.036
0,0,1,20355840,0.126
0,0,1,20355841,0.27
0,0,1,20355842,0.414
0,0,1,20355843,0.54
0,0,1,20355844,0.639
0,0,1,20355845,0.72
0,0,1,20355846,0.72
0,0,1,20355847,0.675
0,0,1,20355848,0.585
0,0,1,20355849,0.45
0,0,1,20355850,0.27
0,0,1,20355851,0.09
0,0,1,20355852,0.018
0,0,1,20355853,0.0
0,0,1,20355854,0.0
0,0,1,20355855,0.0
0,0,1,20355856,0.0
0,0,1,20355857,0.0
0,0,1,20355858,0.0
0,0,1,20355859,0.0
0,0,1,20355860,0.0
0,0,1,20355861,0.0
0,0,1,20355862,0.0
0,0,1,20355863,0.036
0,0,1,20355864,0.126
0,0,1,20355865,0.27
0,0,1,20355866,0.414
0,0,1,20355867,0.54
0,0,1,20355868,0.639
0,0,1,20355869,0.72
0,0,1,20355870,0.72
0,0,1,20355871,0.675
0,0,1,20355872,0.585
0,0,1,20355873,0.45
0,0,1,20355874,0.27
0,0,1,20355875,0.09
0,0,1,20355876,0.018
0,0,1,20355877,0.0
0,0,1,20355878,0.0
0,0,1,20355879,0.0
0,0,1,20355880,0.0
0,0,1,20355881,0.0
0,0,1,20355882,0.0
0,0,1,20355883,0.0
0,0,1,20355884,0.0
0,0,1,20355885,0.0
0,0,1,20355886,0.0
0,0,1,20355887,0.036
0,0,1,20355888,0.126
0,0,1,20355889,0.27
0,0,1,20355890,0.414
0,0,1,20355891,0.54
0,0,1,20355892,0.639
0,0,1,20355893,0.72
0,0,1,20355894,0.72
0,0,1,20355895,0.675
0,0,1,20355896,0.585
0,0,1,20355897,0.45
0,0,1,20355898,0.27
0,0,1,20355899,0.09
0,0,1,20355900,0.018
0,0,1,20355901,0.0
0,0,1,20355902,0.0
0,0,1,20355903,0.0
0,0,1,20355904,0.0
0,0,1,20355905,0.0
0,0,1,20355906,0.0
0,0,1,20355907,0.0
0,0,1,20355908,0.0
0,0,1,20355909,0.0
0,0,1,20355910,0.0
0,0,1,20355911,0.036
0,0,1,20355912,0.126
0,0,1,20355913,0.27
0,0,1,20355914,0.414
0,0,1,20355915,0.54
0,0,1,20355916,0.639
0,0,1,20355917,0.72
0,0,1,20355918,0.72
0,0,1,20355919,0.675
0,0,1,20355920,0.585
0,0,1,20355921,0.45
0,0,1,20355922,0.27
0,0,1,20355923,0.09
0,0,1,20355924,0.018
0,0,1,20355925,0.0
0,0,1,20355926,0.0
0,0,1,20355927,0.0
0,0,1,20355928,0.0
0,0,1,20355929,0.0
0,0,1,20355930,0.0
0,0,1,20355931,0.0
0,0,1,20355932,0.0
0,0,1,20355933,0.0
0,0,1,20355934,0.0
0,0,1,20355935,0.036
0,0,1,20355936,0.126
0,0,1,20355937,0.27
0,0,1,20355938,0.414
0,0,1,20355939,0.54
0,0,1,20355940,0.639
0,0,1,20355941,0.72
0,0,1,20355942,0.72
0,0,1,20355943,0.675
0,0,1,20355944,0.585
0,0,1,20355945,0.45
0,0,1,20355946,0.27
0,0,1,20355947,0.09
0,0,1,20355948,0.018
0,0,1,20355949,0.0
0,0,1,20355950,0.0
0,0,1,20355951,0.0
0,0,1,20355952,0.0
0,0,1,20355953,0.0
0,0,1,20355954,0.0
0,0,1,20355955,0.0
0,0,1,20355956,0.0
0,0,1,20355957,0.0
0,0,1,20355958,0.0
0,0,1,20355959,0.036
0,0,1,20355960,0.126
0,0,1,20355961,0.27
0,0,1,20355962,0.414
0,0,1,20355963,0.54
0,0,1,20355964,0.639
0,0,1,20355965,0.72
0,0,1,20355966,0.72
0,0,1,20355967,0.675
0,0,1,20355968,0.585
0,0,1,20355969,0.45
0,0,1,20355970,0.27
0,0,1,20355971,0.09
0,0,1,20355972,0.018
0,0,1,20355973,0.0
0,0,1,20355974,0.0
0,0,1,20355975,0.0
0,0,1,20355976,0.0
0,0,1,20355977,0.0
0,0,1,20355978,0.0
0,0,1,20355979,0.0
0,0,1,20355980,0.0
0,0,1,20355981,0.0
0,0,1,20355982,0.0
0,0,1,20355983,0.036
0,0,1,20355984,0.126
0,0,1,20355985,0.27
0,0,1,20355986,0.414
0,0,1,20355987,0.54
0,0,1,20355988,0.639
0,0,1,20355989,0.72
0,0,1,20355990,0.72
0,0,1,20355991,0.675
0,0,1,20355992,0.585
0,0,1,20355993,0.45
0,0,1,20355994,0.27
0,0,1,20355995,0.09
0,0,1,20355996,0.018
0,0,1,20355997,0.0
0,0,1,20355998,0.0
0,0,1,20355999,0.0
0,0,1,20356000,0.0
0,0,1,20356001,0.0
0,0,1,20356002,0.0
0,0,1,20356003,0.0
0,0,1,20356004,0.0
0,0,1,20356005,0.0
0,0,1,20356006,0.0
0,0,1,20356007,0.036
0,0,1,20356008,0.126
0,0,1,20356009,0.27
0,0,1,20356010,0.414
0,0,1,20356011,0.54
0,0,1,20356012,0.639
0,0,1,20356013,0.72
0,0,1,20356014,0.72
0,0,1,20356015,0.675
0,0,1,20356016,0.585
0,0,1,20356017,0.45
0,0,1,20356018,0.27
0,0,1,20356019,0.09
0,0,1,20356020,0.018
0,0,1,20356021,0.0
0,0,1,20356022,0.0
0,0,1,20356023,0.0
0,0,1,20356024,0.0
0,0,1,20356025,0.0
0,0,1,20356026,0.0
0,0,1,20356027,0.0
0,0,1,20356028,0.0
0,0,1,20356029,0.0
0,0,1,20356030,0.0
0,0,1,20356031,0.036
0,0,1,20356032,0.126
0,0,1,20356033,0.27
0,0,1,20356034,0.414
0,0,1,20356035,0.54
0,0,1,20356036,0.639
0,0,1,20356037,0.72
0,0,1,20356038,0.72
0,0,1,20356039,0.675
0,0,1,20356040,0.585
0,0,1,20356041,0.45
0,0,1,20356042,0.27
0,0,1,20356043,0.09
0,0,1,20356044,0.018
0,0,1,20356045,0.0
0,0,1,20356046,0.0
0,0,1,20356047,0.0
0,0,1,20356048,0.0
0,0,1,20356049,0.0
0,0,1,20356050,0.0
0,0,1,20356051,0.0
0,0,1,20356052,0.0
0,0,1,20356053,0.0
0,0,1,20356054,0.0
0,0,1,20356055,0.036
0,0,1,20356056,0.126
0,0,1,20356057,0.27
0,0,1,20356058,0.414
0,0,1,20356059,0.54
0,0,1,20356060,0.639
0,0,1,20356061,0.72
0,0,1,20356062,0.72
0,0,1,20356063,0.675
0,0,1,20356064,0.585
0,0,1,20356065,0.45
0,0,1,20356066,0.27
0,0,1,20356067,0.09
0,0,1,20356068,0.018
0,0,1,20356069,0.0
0,0,1,20356070,0.0
0,0,1,20356071,0.0
0,0,1,20356072,0.0
0,0,1,20356073,0.0
0,0,1,20356074,0.0
0,0,1,20356075,0.0
0,0,1,20356076,0.0
0,0,1,20356077,0.0
0,0,1,20356078,0.0
0,0,1,20356079,0.036
0,0,1,20356080,0.126
0,0,1,20356081,0.27
0,0,1,20356082,0.414
0,0,1,20356083,0.54
0,0,1,20356084,0.639
0,0,1,20356085,0.72
0,0,1,20356086,0.72
0,0,1,20356087,0.675
0,0,1,20356088,0.585
0,0,1,20356089,0.45
0,0,1,20356090,0.27
0,0,1,20356091,0.09
0,0,1,20356092,0.018
0,0,1,20356093,0.0
0,0,1,20356094,0.0
0,0,1,20356095,0.0
0,0,1,20356096,0.0
0,0,1,20356097,0.0
0,0,1,20356098,0.0
0,0,1,20356099,0.0
0,0,1,20356100,0.0
0,0,1,20356101,0.0
0,0,1,20356102,0.0
0,0,1,20356103,0.036
0,0,1,20356104,0.126
0,0,1,20356105,0.27
0,0,1,20356106,0.414
0,0,1,20356107,0.54
0,0,1,20356108,0.639
0,0,1,20356109,0.72
0,0,1,20356110,0.72
0,0,1,20356111,0.675
0,0,1,20356112,0.585
0,0,1,20356113,0.45
0,0,1,20356114,0.27
0,0,1,20356115,0.09
0,0,1,20356116,0.018
0,0,1,20356117,0.0
0,0,1,20356118,0.0
0,0,1,20356119,0.0
0,0,1,20356120,0.0
0,0,1,20356121,0.0
0,0,1,20356122,0.0
0,0,1,20356123,0.0
0,0,1,20356124,0.0
0,0,1,20356125,0.0
0,0,1,20356126,0.0
0,0,1,20356127,0.036
0,0,1,20356128,0.126
0,0,1,20356129,0.27
0,0,1,20356130,0.414
0,0,1,20356131,0.54
0,0,1,20356132,0.639
0,0,1,20356133,0.72
0,0,1,20356134,0.72
0,0,1,20356135,0.675
0,0,1,20356136,0.585
0,0,1,20356137,0.45
0,0,1,20356138,0.27
0,0,1,20356139,0.09
0,0,1,20356140,0.018
0,0,1,20356141,0.0
0,0,1,20356142,0.0
0,0,1,20356143,0.0
0,0,1,20356144,0.0
0,0,1,20356145,0.0
0,0,1,20356146,0.0
0,0,1,20356147,0.0
0,0,1,20356148,0.0
0,0,1,20356149,0.0
0,0,1,20356150,0.0
0,0,1,20356151,0.036
0,0,1,20356152,0.126
0,0,1,20356153,0.27
0,0,1,20356154,0.414
0,0,1,20356155,0.54
0,0,1,20356156,0.639
0,0,1,20356157,0.72
0,0,1,20356158,0.72
0,0,1,20356159,0.675
0,0,1,20356160,0.585
0,0,1,20356161,0.45
0,0,1,20356162,0.27
0,0,1,20356163,0.09
0,0,1,20356164,0.018
0,0,1,20356165,0.0
0,0,1,20356166,0.0
0,0,1,20356167,0.0
0,0,1,20356168,0.0
0,0,1,20356169,0.0
0,0,1,20356170,0.0
0,0,1,20356171,0.0
0,0,1,20356172,0.0
0,0,1,20356173,0.0
0,0,1,20356174,0.0
0,0,1,20356175,0.036
0,0,1,20356176,0.126
0,0,1,20356177,0.27
0,0,1,20356178,0.414
0,0,1,20356179,0.54
0,0,1,20356180,0.639
0,0,1,20356181,0.72
0,0,1,20356182,0.72
0,0,1,20356183,0.675
0,0,1,20356184,0.585
0,0,1,20356185,0.45
0,0,1,20356186,0.27
0,0,1,20356187,0.09
0,0,1,20356188,0.018
0,0,1,20356189,0.0
0,0,1,20356190,0.0
0,0,1,20356191,0.0
0,0,1,20356192,0.0
0,0,1,20356193,0.0
0,0,1,20356194,0.0
0,0,1,20356195,0.0
0,0,1,20356196,0.0
0,0,1,20356197,0.0
0,0,1,20356198,0.0
0,0,1,20356199,0.036
0,0,1,20356200,0.126
0,0,1,20356201,0.27
0,0,1,20356202,0.414
0,0,1,20356203,0.54
0,0,1,20356204,0.639
0,0,1,20356205,0.72
0,0,1,20356206,0.72
0,0,1,20356207,0.675
0,0,1,20356208,0.585
0,0,1,20356209,0.45
0,0,1,20356210,0.27
0,0,1,20356211,0.09
0,0,1,20356212,0.018
0,0,1,20356213,0.0
0,0,1,20356214,0.0
0,0,1,20356215,0.0
0,0,1,20356216,0.0
0,0,1,20356217,0.0
0,0,1,20356218,0.0
0,0,1,20356219,0.0
0,0,1,20356220,0.0
0,0,1,20356221,0.0
0,0,1,20356222,0.0
0,0,1,20356223,0.036
0,0,1,20356224,0.126
0,0,1,20356225,0.27
0,0,1,20356226,0.414
0,0,1,20356227,0.54
0,0,1,20356228,0.639
0,0,1,20356229,0.72
0,0,1,20356230,0.72
0,0,1,20356231,0.675
0,0,1,20356232,0.585
0,0,1,20356233,0.45
0,0,1,20356234,0.27
0,0,1,20356235,0.09
0,0,1,20356236,0.018
0,0,1,20356237,0.0
0,0,1,20356238,0.0
0,0,1,20356239,0.0
0,0,1,20356240,0.0
0,0,1,20356241,0.0
0,0,1,20356242,0.0
0,0,1,20356243,0.0
0,0,1,20356244,0.0
0,0,1,20356245,0.0
0,0,1,20356246,0.0
0,0,1,20356247,0.036
0,0,1,20356248,0.126
0,0,1,20356249,0.27
0,0,1,20356250,0.414
0,0,1,20356251,0.54
0,0,1,20356252,0.639
0,0,1,20356253,0.72
0,0,1,20356254,0.72
0,0,1,20356255,0.675
0,0,1,20356256,0.585
0,0,1,20356257,0.45
0,0,1,20356258,0.27
0,0,1,20356259,0.09
0,0,1,20356260,0.018
0,0,1,20356261,0.0
0,0,1,20356262,0.0
0,0,1,20356263,0.0
0,0,1,20356264,0.0
0,0,1,20356265,0.0
0,0,1,20356266,0.0
0,0,1,20356267,0.0
0,0,1,20356268,0.0
0,0,1,20356269,0.0
0,0,1,20356270,0.0
0,0,1,20356271,0.036
0,0,1,20356272,0.126
0,0,1,20356273,0.27
0,0,1,20356274,0.414
0,0,1,20356275,0.54
0,0,1,20356276,0.639
0,0,1,20356277,0.72
0,0,1,20356278,0.72
0,0,1,20356279,0.675
0,0,1,20356280,0.585
0,0,1,20356281,0.45
0,0,1,20356282,0.27
0,0,1,20356283,0.09
0,0,1,20356284,0.018
0,0,1,20356285,0.0
0,0,1,20356286,0.0
0,0,1,20356287,0.0
0,0,1,20356288,0.0
0,0,1,20356289,0.0
0,0,1,20356290,0.0
0,0,1,20356291,0.0
0,0,1,20356292,0.0
0,0,1,20356293,0.0
0,0,1,20356294,0.0
0,0,1,20356295,0.036
0,0,1,20356296,0.126
0,0,1,20356297,0.27
0,0,1,20356298,0.414
0,0,1,20356299,0.54
0,0,1,20356300,0.639
0,0,1,20356301,0.72
0,0,1,20356302,0.72
0,0,1,20356303,0.675
0,0,1,20356304,0.585
0,0,1,20356305,0.45
0,0,1,20356306,0.27
0,0,1,20356307,0.09
0,0,1,20356308,0.018
0,0,1,20356309,0.0
0,0,1,20356310,0.0
0,0,1,20356311,0.0
0,0,1,20356312,0.0
0,0,1,20356313,0.0
0,0,1,20356314,0.0
0,0,1,20356315,0.0
0,0,1,20356316,0.0
0,0,1,20356317,0.0
0,0,1,20356318,0.0
0,0,1,20356319,0.036
0,0,1,20356320,0.126
0,0,1,20356321,0.27
0,0,1,20356322,0.414
0,0,1,20356323,0.54
0,0,1,20356324,0.639
0,0,1,20356325,0.72
0,0,1,20356326,0.72
0,0,1,20356327,0.675
0,0,1,20356328,0.585
0,0,1,20356329,0.45
0,0,1,20356330,0.27
0,0,1,20356331,0.09
0,0,1,20356332,0.018
0,0,1,20356333,0.0
0,0,1,20356334,0.0
0,0,1,20356335,0.0
0,0,1,20356336,0.0
0,0,1,20356337,0.0
0,0,1,20356338,0.0
0,0,1,20356339,0.0
0,0,1,20356340,0.0
0,0,1,20356341,0.0
0,0,1,20356342,0.0
0,0,1,20356343,0.036
0,0,1,20356344,0.126
0,0,1,20356345,0.27
0,0,1,20356346,0.414
0,0,1,20356347,0.54
0,0,1,20356348,0.639
0,0,1,20356349,0.72
0,0,1,20356350,0.72
0,0,1,20356351,0.675
0,0,1,20356352,0.585
0,0,1,20356353,0.45
0,0,1,20356354,0.27
0,0,1,20356355,0.09
0,0,1,20356356,0.018
0,0,1,20356357,0.0
0,0,1,20356358,0.0
0,0,1,20356359,0.0
0,0,1,20356360,0.0
0,0,1,20356361,0.0
0,0,1,20356362,0.0
0,0,1,20356363,0.0
0,0,1,20356364,0.0
0,0,1,20356365,0.0
0,0,1,20356366,0.0
0,0,1,20356367,0.036
0,0,1,20356368,0.126
0,0,1,20356369,0.27
0,0,1,20356370,0.414
0,0,1,20356371,0.54
0,0,1,20356372,0.639
0,0,1,20356373,0.72
0,0,1,20356374,0.72
0,0,1,20356375,0.675
0,0,1,20356376,0.585
0,0,1,20356377,0.45
0,0,1,20356378,0.27
0,0,1,20356379,0.09
0,0,1,20356380,0.018
0,0,1,20356381,0.0
0,0,1,20356382,0.0
0,0,1,20356383,0.0
0,0,1,20356384,0.0
0,0,1,20356385,0.0
0,0,1,20356386,0.0
0,0,1,20356387,0.0
0,0,1,20356388,0.0
0,0,1,20356389,0.0
0,0,1,20356390,0.0
0,0,1,20356391,0.036
0,0,1,20356392,0.126
0,0,1,20356393,0.27
0,0,1,20356394,0.414
0,0,1,20356395,0.54
0,0,1,20356396,0.639
0,0,1,20356397,0.72
0,0,1,20356398,0.72
0,0,1,20356399,0.675
0,0,1,20356400,0.585
0,0,1,20356401,0.45
0,0,1,20356402,0.27
0,0,1,20356403,0.09
0,0,1,20356404,0.018
0,0,1,20356405,0.0
0,0,1,20356406,0.0
0,0,1,20356407,0.0
0,0,1,20356408,0.0
0,0,1,20356409,0.0
0,0,1,20356410,0.0
0,0,1,20356411,0.0
0,0,1,20356412,0.0
0,0,1,20356413,0.0
0,0,1,20356414,0.0
0,0,1,20356415,0.036
0,0,1,20356416,0.126
0,0,1,20356417,0.27
0,0,1,20356418,0.414
0,0,1,20356419,0.54
0,0,1,20356420,0.639
0,0,1,20356421,0.72
0,0,1,20356422,0.72
0,0,1,20356423,0.675
0,0,1,20356424,0.585
0,0,1,20356425,0.45
0,0,1,20356426,0.27
0,0,1,20356427,0.09
0,0,1,20356428,0.018
0,0,1,20356429,0.0
0,0,1,20356430,0.0
0,0,1,20356431,0.0
0,0,1,20356432,0.0
0,0,1,20356433,0.0
0,0,1,20356434,0.0
0,0,1,20356435,0.0
0,0,1,20356436,0.0
0,0,1,20356437,0.0
0,0,1,20356438,0.0
0,0,1,20356439,0.036
0,0,1,20356440,0.126
0,0,1,20356441,0.27
0,0,1,20356442,0.414
0,0,1,20356443,0.54
0,0,1,20356444,0.639
0,0,1,20356445,0.72
0,0,1,20356446,0.72
0,0,1,20356447,0.675
0,0,1,20356448,0.585
0,0,1,20356449,0.45
0,0,1,20356450,0.27
0,0,1,20356451,0.09
0,0,1,20356452,0.018
0,0,1,20356453,0.0
0,0,1,20356454,0.0
0,0,1,20356455,0.0
0,0,1,20356456,0.0
0,0,1,20356457,0.0
0,0,1,20356458,0.0
0,0,1,20356459,0.0
0,0,1,20356460,0.0
0,0,1,20356461,0.0
0,0,1,20356462,0.0
0,0,1,20356463,0.036
0,0,1,20356464,0.126
0,0,1,20356465,0.27
0,0,1,20356466,0.414
0,0,1,20356467,0.54
0,0,1,20356468,0.639
0,0,1,20356469,0.72
0,0,1,20356470,0.72
0,0,1,20356471,0.675
0,0,1,20356472,0.585
0,0,1,20356473,0.45
0,0,1,20356474,0.27
0,0,1,20356475,0.09
0,0,1,20356476,0.018
0,0,1,20356477,0.0
0,0,1,20356478,0.0
0,0,1,20356479,0.0
0,0,1,20356480,0.0
0,0,1,20356481,0.0
0,0,1,20356482,0.0
0,0,1,20356483,0.0
0,0,1,20356484,0.0
0,0,1,20356485,0.0
0,0,1,20356486,0.0
0,0,1,20356487,0.036
0,0,1,20356488,0.126
0,0,1,20356489,0.27
0,0,1,20356490,0.414
0,0,1,20356491,0.54
0,0,1,20356492,0.639
0,0,1,20356493,0.72
0,0,1,20356494,0.72
0,0,1,20356495,0.675
0,0,1,20356496,0.585
0,0,1,20356497,0.45
0,0,1,20356498,0.27
0,0,1,20356499,0.09
0,0,1,20356500,0.018
0,0,1,20356501,0.0
0,0,1,20356502,0.0
0,0,1,20356503,0.0
0,0,1,20356504,0.0
0,0,1,20356505,0.0
0,0,1,20356506,0.0
0,0,1,20356507,0.0
0,0,1,20356508,0.0
0,0,1,20356509,0.0
0,0,1,20356510,0.0
0,0,1,20356511,0.036
0,0,1,20356512,0.126
0,0,1,20356513,0.27
0,0,1,20356514,0.414
0,0,1,20356515,0.54
0,0,1,20356516,0.639
0,0,1,20356517,0.72
0,0,1,20356518,0.72
0,0,1,20356519,0.675
0,0,1,20356520,0.585
0,0,1,20356521,0.45
0,0,1,20356522,0.27
0,0,1,20356523,0.09
0,0,1,20356524,0.018
0,0,1,20356525,0.0
0,0,1,20356526,0.0
0,0,1,20356527,0.0
0,0,1,20356528,0.0
0,0,1,20356529,0.0
0,0,1,20356530,0.0
0,0,1,20356531,0.0
0,0,1,20356532,0.0
0,0,1,20356533,0.0
0,0,1,20356534,0.0
0,0,1,20356535,0.036
0,0,1,20356536,0.126
0,0,1,20356537,0.27
0,0,1,20356538,0.414
0,0,1,20356539,0.54
0,0,1,20356540,0.639
0,0,1,20356541,0.72
0,0,1,20356542,0.72
0,0,1,20356543,0.675
0,0,1,20356544,0.585
0,0,1,20356545,0.45
0,0,1,20356546,0.27
0,0,1,20356547,0.09
0,0,1,20356548,0.018
0,0,1,20356549,0.0
0,0,1,20356550,0.0
0,0,1,20356551,0.0
0,0,1,20356552,0.0
0,0,1,20356553,0.0
0,0,1,20356554,0.0
0,0,1,20356555,0.0
0,0,1,20356556,0.0
0,0,1,20356557,0.0
0,0,1,20356558,0.0
0,0,1,20356559,0.032
0,0,1,20356560,0.112
0,0,1,20356561,0.24
0,0,1,20356562,0.368
0,0,1,20356563,0.48
0,0,1,20356564,0.568
0,0,1,20356565,0.64
0,0,1,20356566,0.64
0,0,1,20356567,0.6
0,0,1,20356568,0.52
0,0,1,20356569,0.4
0,0,1,20356570,0.24
0,0,1,20356571,0.08
0,0,1,20356572,0.016
0,0,1,20356573,0.0
0,0,1,20356574,0.0
0,0,1,20356575,0.0
0,0,1,20356576,0.0
0,0,1,20356577,0.0
0,0,1,20356578,0.0
0,0,1,20356579,0.0
0,0,1,20356580,0.0
0,0,1,20356581,0.0
0,0,1,20356582,0.0
0,0,1,20356583,0.032
0,0,1,20356584,0.112
0,0,1,20356585,0.24
0,0,1,20356586,0.368
0,0,1,20356587,0.48
0,0,1,20356588,0.568
0,0,1,20356589,0.64
0,0,1,20356590,0.64
0,0,1,20356591,0.6
0,0,1,20356592,0.52
0,0,1,20356593,0.4
0,0,1,20356594,0.24
0,0,1,20356595,0.08
0,0,1,20356596,0.016
0,0,1,20356597,0.0
0,0,1,20356598,0.0
0,0,1,20356599,0.0
0,0,1,20356600,0.0
0,0,1,20356601,0.0
0,0,1,20356602,0.0
0,0,1,20356603,0.0
0,0,1,20356604,0.0
0,0,1,20356605,0.0
0,0,1,20356606,0.0
0,0,1,20356607,0.032
0,0,1,20356608,0.112
0,0,1,20356609,0.24
0,0,1,20356610,0.368
0,0,1,20356611,0.48
0,0,1,20356612,0.568
0,0,1,20356613,0.64
0,0,1,20356614,0.64
0,0,1,20356615,0.6
0,0,1,20356616,0.52
0,0,1,20356617,0.4
0,0,1,20356618,0.24
0,0,1,20356619,0.08
0,0,1,20356620,0.016
0,0,1,20356621,0.0
0,0,1,20356622,0.0
0,0,1,20356623,0.0
0,0,1,20356624,0.0
0,0,1,20356625,0.0
0,0,1,20356626,0.0
0,0,1,20356627,0.0
0,0,1,20356628,0.0
0,0,1,20356629,0.0
0,0,1,20356630,0.0
0,0,1,20356631,0.032
0,0,1,20356632,0.112
0,0,1,20356633,0.24
0,0,1,20356634,0.368
0,0,1,20356635,0.48
0,0,1,20356636,0.568
0,0,1,20356637,0.64
0,0,1,20356638,0.64
0,0,1,20356639,0.6
0,0,1,20356640,0.52
0,0,1,20356641,0.4
0,0,1,20356642,0.24
0,0,1,20356643,0.08
0,0,1,20356644,0.016
0,0,1,20356645,0.0
0,0,1,20356646,0.0
0,0,1,20356647,0.0
0,0,1,20356648,0.0
0,0,1,20356649,0.0
0,0,1,20356650,0.0
0,0,1,20356651,0.0
0,0,1,20356652,0.0
0,0,1,20356653,0.0
0,0,1,20356654,0.0
0,0,1,20356655,0.032
0,0,1,20356656,0.112
0,0,1,20356657,0.24
0,0,1,20356658,0.368
0,0,1,20356659,0.48
0,0,1,20356660,0.568
0,0,1,20356661,0.64
0,0,1,20356662,0.64
0,0,1,20356663,0.6
0,0,1,20356664,0.52
0,0,1,20356665,0.4
0,0,1,20356666,0.24
0,0,1,20356667,0.08
0,0,1,20356668,0.016
0,0,1,20356669,0.0
0,0,1,20356670,0.0
0,0,1,20356671,0.0
0,0,1,20356672,0.0
0,0,1,20356673,0.0
0,0,1,20356674,0.0
0,0,1,20356675,0.0
0,0,1,20356676,0.0
0,0,1,20356677,0.0
0,0,1,20356678,0.0
0,0,1,20356679,0.032
0,0,1,20356680,0.112
0,0,1,20356681,0.24
0,0,1,20356682,0.368
0,0,1,20356683,0.48
0,0,1,20356684,0.568
0,0,1,20356685,0.64
0,0,1,20356686,0.64
0,0,1,20356687,0.6
0,0,1,20356688,0.52
0,0,1,20356689,0.4
0,0,1,20356690,0.24
0,0,1,20356691,0.08
0,0,1,20356692,0.016
0,0,1,20356693,0.0
0,0,1,20356694,0.0
0,0,1,20356695,0.0
0,0,1,20356696,0.0
0,0,1,20356697,0.0
0,0,1,20356698,0.0
0,0,1,20356699,0.0
0,0,1,20356700,0.0
0,0,1,20356701,0.0
0,0,1,20356702,0.0
0,0,1,20356703,0.032
0,0,1,20356704,0.112
0,0,1,20356705,0.24
0,0,1,20356706,0.368
0,0,1,20356707,0.48
0,0,1,20356708,0.568
0,0,1,20356709,0.64
0,0,1,20356710,0.64
0,0,1,20356711,0.6
0,0,1,20356712,0.52
0,0,1,20356713,0.4
0,0,1,20356714,0.24
0,0,1,20356715,0.08
0,0,1,20356716,0.016
0,0,1,20356717,0.0
0,0,1,20356718,0.0
0,0,1,20356719,0.0
0,0,1,20356720,0.0
0,0,1,20356721,0.0
0,0,1,20356722,0.0
0,0,1,20356723,0.0
0,0,1,20356724,0.0
0,0,1,20356725,0.0
0,0,1,20356726,0.0
0,0,1,20356727,0.032
0,0,1,20356728,0.112
0,0,1,20356729,0.24
0,0,1,20356730,0.368
0,0,1,20356731,0.48
0,0,1,20356732,0.568
0,0,1,20356733,0.64
0,0,1,20356734,0.64
0,0,1,20356735,0.6
0,0,1,20356736,0.52
0,0,1,20356737,0.4
0,0,1,20356738,0.24
0,0,1,20356739,0.08
0,0,1,20356740,0.016
0,0,1,20356741,0.0
0,0,1,20356742,0.0
0,0,1,20356743,0.0
0,0,1,20356744,0.0
0,0,1,20356745,0.0
0,0,1,20356746,0.0
0,0,1,20356747,0.0
0,0,1,20356748,0.0
0,0,1,20356749,0.0
0,0,1,20356750,0.0
0,0,1,20356751,0.032
0,0,1,20356752,0.112
0,0,1,20356753,0.24
0,0,1,20356754,0.368
0,0,1,20356755,0.48
0,0,1,20356756,0.568
0,0,1,20356757,0.64
0,0,1,20356758,0.64
0,0,1,20356759,0.6
0,0,1,20356760,0.52
0,0,1,20356761,0.4
0,0,1,20356762,0.24
0,0,1,20356763,0.08
0,0,1,20356764,0.016
0,0,1,20356765,0.0
0,0,1,20356766,0.0
0,0,1,20356767,0.0
0,0,1,20356768,0.0
0,0,1,20356769,0.0
0,0,1,20356770,0.0
0,0,1,20356771,0.0
0,0,1,20356772,0.0
0,0,1,20356773,0.0
0,0,1,20356774,0.0
0,0,1,20356775,0.032
0,0,1,20356776,0.112
0,0,1,20356777,0.24
0,0,1,20356778,0.368
0,0,1,20356779,0.48
0,0,1,20356780,0.568
0,0,1,20356781,0.64
0,0,1,20356782,0.64
0,0,1,20356783,0.6
0,0,1,20356784,0.52
0,0,1,20356785,0.4
0,0,1,20356786,0.24
0,0,1,20356787,0.08
0,0,1,20356788,0.016
0,0,1,20356789,0.0
0,0,1,20356790,0.0
0,0,1,20356791,0.0
0,0,1,20356792,0.0
0,0,1,20356793,0.0
0,0,1,20356794,0.0
0,0,1,20356795,0.0
0,0,1,20356796,0.0
0,0,1,20356797,0.0
0,0,1,20356798,0.0
0,0,1,20356799,0.032
0,0,1,20356800,0.112
0,0,1,20356801,0.24
0,0,1,20356802,0.368
